Correct	Eps	Cds	T	DXY	DYX	PV
1	0.271856064068174	<-	0.808019876480103	0.271856064068174	0.728143935931826	0
1	0.262887009518125	<-	0.807548046112061	0.262887009518125	0.737112990481875	0
0	0.311735560198613	<-	0.684021949768066	0.311735560198613	0.688264439801387	0
0	0.491904791850695	<-	5.53171110153198	0.491904791850695	0.508095208149305	0
0	0.497101716389073	<-	5.52196311950684	0.497101716389073	0.502898283610927	0
0	0.465729296414388	<-	5.49553894996643	0.465729296414388	0.534270703585612	0
0	0.999974209691655	->	2.1241660118103	0.999974209691655	2.57903083453748e-05	0
1	0.161360070009789	<-	71.6158249378204	0.161360070009789	0.838639929990211	0
1	0.930980767036646	->	20.9156448841095	0.930980767036646	0.0690192329633543	0
1	0.990947241916923	->	7.74266791343689	0.990947241916923	0.00905275808307748	0
1	0.00311313446141458	<-	23.5093071460724	0.00311313446141458	0.996886865538585	0
1	0.998881959508235	->	0.887850999832153	0.998881959508235	0.001118040491765	0
1	0.00450708042090884	<-	0.952438831329346	0.00450708042090884	0.995492919579091	0
0	0.415547474537107	<-	1.66823101043701	0.415547474537107	0.584452525462893	0
1	0.00356447956253553	<-	38.740954875946	0.00356447956253553	0.996435520437464	0
1	0.983371780601319	->	3.15776991844177	0.983371780601319	0.0166282193986809	0
1	0.0482908583709896	<-	3.34946894645691	0.0482908583709896	0.95170914162901	0
1	0.0198613302862173	<-	3.25902986526489	0.0198613302862173	0.980138669713783	0
1	0.782053597950596	->	1.73155307769775	0.782053597950596	0.217946402049404	0
1	0.801757300860119	->	1.66362714767456	0.801757300860119	0.198242699139881	0
1	0.837577791162918	->	1.67628788948059	0.837577791162918	0.162422208837082	0
0	0.5058745188169	->	14.1424999237061	0.5058745188169	0.4941254811831	0
1	0.925040463552683	->	4.53664684295654	0.925040463552683	0.0749595364473175	0
0	0.103536720571645	<-	2.80610299110413	0.103536720571645	0.896463279428355	0
1	0.529547186235801	->	34.7403049468994	0.529547186235801	0.470452813764199	0
1	0.989642308661921	->	1.2375431060791	0.989642308661921	0.0103576913380788	0
0	0.631366742603474	->	0.616657018661499	0.631366742603474	0.368633257396526	0
0	0.614329347584527	->	0.599539995193481	0.614329347584527	0.385670652415473	0
1	0.950318767292772	->	0.697430849075317	0.950318767292772	0.0496812327072285	0
1	0.107837332951034	<-	0.735069990158081	0.107837332951034	0.892162667048966	0
1	0.547314714426989	->	1.9280481338501	0.547314714426989	0.452685285573011	0
0	0.412355314025929	<-	43.6198251247406	0.412355314025929	0.587644685974071	0
0	0.125117151554482	<-	43.6170048713684	0.125117151554482	0.874882848445518	0
0	0.168192217299153	<-	41.1648809909821	0.168192217299153	0.831807782700847	0
0	0.366922909318887	<-	0.8508460521698	0.366922909318887	0.633077090681113	0
1	0.772423597145187	->	0.402745962142944	0.772423597145187	0.227576402854813	0
1	0.452316918663431	<-	9.49753189086914	0.452316918663431	0.547683081336569	0
1	0.51362906596235	->	0.868207931518555	0.51362906596235	0.48637093403765	0
1	0.757008698340615	->	1.24254488945007	0.757008698340615	0.242991301659385	0
1	0.897601817128971	->	0.453655958175659	0.897601817128971	0.102398182871029	0
1	0.940988947212464	->	0.455085039138794	0.940988947212464	0.0590110527875365	0
1	0.67303496098986	->	0.462460994720459	0.67303496098986	0.32696503901014	0
0	0.936571167696831	->	0.479465007781982	0.936571167696831	0.0634288323031686	0
