Correct	Eps	Cds	T	DXY	DYX	PV
1	0.830065677704811	->	7.36761093139648	0.830065677704811	0.169934322295189	0
1	0.736703219262697	->	7.14345502853394	0.736703219262697	0.263296780737303	0
0	0.409234629437778	<-	2.3978168964386	0.409234629437778	0.590765370562222	0
0	0.142026720373363	<-	2.39616298675537	0.142026720373363	0.857973279626637	0
0	0.15697219898074	<-	2.42398691177368	0.15697219898074	0.84302780101926	0
0	0.248678277997489	<-	2.4178409576416	0.248678277997489	0.751321722002511	0
0	0.0914559961224601	<-	2.38113188743591	0.0914559961224601	0.90854400387754	0
1	0.612608910002158	->	5.29243898391724	0.612608910002158	0.387391089997842	0
0	0.0816071037786277	<-	2.74553990364075	0.0816071037786277	0.918392896221372	0
0	0.468829885314848	<-	5.10005903244019	0.468829885314848	0.531170114685152	0
0	0.262853990926891	<-	5.30160903930664	0.262853990926891	0.737146009073109	0
1	0.955768748805055	->	62.6545538902283	0.955768748805055	0.0442312511949445	0
1	0.502837966726598	->	70.5061221122742	0.502837966726598	0.497162033273402	0
1	0.504867686577107	->	75.1613879203796	0.504867686577107	0.495132313422893	0
1	0.508060586958297	->	79.0904929637909	0.508060586958297	0.491939413041703	0
0	0.48069883586631	<-	78.956353187561	0.48069883586631	0.51930116413369	0
0	0.999967773775675	->	1.97965717315674	0.999967773775675	3.22262243245275e-05	0
1	0.184745497329617	<-	1.31630206108093	0.184745497329617	0.815254502670383	0
0	0.779860738386766	->	2.79410696029663	0.779860738386766	0.220139261613234	0
0	0.756156445403897	->	2.7917001247406	0.756156445403897	0.243843554596103	0
0	0.665462676459058	->	2.77467918395996	0.665462676459058	0.334537323540942	0
1	0.300726158777275	<-	1.49883198738098	0.300726158777275	0.699273841222725	0
1	0.301351476108321	<-	1.41872596740723	0.301351476108321	0.698648523891679	0
1	0.296369229192021	<-	1.49527215957642	0.296369229192021	0.703630770807979	0
1	0.288948880346006	<-	1.48374795913696	0.288948880346006	0.711051119653993	0
1	0.287874607069728	<-	1.51949906349182	0.287874607069728	0.712125392930272	0
1	0.278093124206018	<-	1.50511503219604	0.278093124206018	0.721906875793981	0
1	0.273453005254914	<-	1.45855712890625	0.273453005254914	0.726546994745086	0
1	0.264116136266721	<-	1.4699912071228	0.264116136266721	0.735883863733279	0
0	0.31387217321673	<-	1.27927184104919	0.31387217321673	0.68612782678327	0
0	0.490961718436238	<-	10.2491459846497	0.490961718436238	0.509038281563762	0
0	0.498006370249749	<-	9.69786882400513	0.498006370249749	0.501993629750251	0
0	0.4652920698409	<-	10.0541000366211	0.4652920698409	0.5347079301591	0
0	0.999973677433767	->	3.91342115402222	0.999973677433767	2.6322566233028e-05	0
1	0.161732322716402	<-	124.53283405304	0.161732322716402	0.838267677283598	0
1	0.929801012927825	->	35.0135970115662	0.929801012927825	0.070198987072175	0
1	0.99090876845914	->	12.3881430625916	0.99090876845914	0.00909123154086	0
1	0.00312963265357662	<-	39.2636160850525	0.00312963265357662	0.996870367346423	0
1	0.998891476949918	->	1.528235912323	0.998891476949918	0.00110852305008213	0
1	0.00454994129819284	<-	1.54897308349609	0.00454994129819284	0.995450058701807	0
0	0.416587412760725	<-	2.69919800758362	0.416587412760725	0.583412587239275	0
1	0.00357435186446777	<-	64.5980899333954	0.00357435186446777	0.996425648135532	0
1	0.983425551906973	->	5.52613306045532	0.983425551906973	0.0165744480930267	0
1	0.0483712208261857	<-	5.55730819702148	0.0483712208261857	0.951628779173814	0
1	0.0199205049115429	<-	5.55795383453369	0.0199205049115429	0.980079495088457	0
1	0.78369927463074	->	2.82083487510681	0.78369927463074	0.21630072536926	0
1	0.802659665418472	->	2.82312703132629	0.802659665418472	0.197340334581528	0
1	0.837142385390562	->	2.79559397697449	0.837142385390562	0.162857614609438	0
0	0.505904724102324	->	22.5957019329071	0.505904724102324	0.494095275897676	0
1	0.924848231933834	->	7.61009502410889	0.924848231933834	0.0751517680661663	0
0	0.102779112415236	<-	5.11841106414795	0.102779112415236	0.897220887584764	0
1	0.529676234672761	->	58.8971509933472	0.529676234672761	0.470323765327239	0
1	0.989563241345603	->	1.99430298805237	0.989563241345603	0.0104367586543965	0
0	0.628240395316465	->	1.03557205200195	0.628240395316465	0.371759604683535	0
0	0.616141893152509	->	0.972408056259155	0.616141893152509	0.383858106847491	0
1	0.950425715233925	->	1.13800811767578	0.950425715233925	0.0495742847660753	0
1	0.104268292579231	<-	1.17584300041199	0.104268292579231	0.895731707420769	0
1	0.54239833013411	->	3.33989000320435	0.54239833013411	0.45760166986589	0
0	0.409056557214432	<-	74.1593499183655	0.409056557214432	0.590943442785568	0
0	0.12375792592157	<-	73.8185791969299	0.12375792592157	0.87624207407843	0
0	0.16648124923144	<-	71.687647819519	0.16648124923144	0.83351875076856	0
0	0.365580532902682	<-	1.60396194458008	0.365580532902682	0.634419467097318	0
1	0.772807723782756	->	0.728808164596558	0.772807723782756	0.227192276217244	0
1	0.454627756981796	<-	17.7990009784698	0.454627756981796	0.545372243018204	0
1	0.515814692074388	->	1.63654804229736	0.515814692074388	0.484185307925612	0
1	0.759645029296868	->	2.33780908584595	0.759645029296868	0.240354970703132	0
1	0.896225823874939	->	0.850632905960083	0.896225823874939	0.103774176125061	0
1	0.941474335535375	->	0.864260911941528	0.941474335535375	0.0585256644646254	0
1	0.670252726349363	->	0.828878164291382	0.670252726349363	0.329747273650637	0
0	0.936477953272441	->	0.922006845474243	0.936477953272441	0.0635220467275586	0
