Correct	Eps	Cds	T	DXY	DYX	PV
0	0.649672766499861	->	0.572551965713501	0.649672766499861	0.350327233500139	0
1	0.296211628203782	<-	0.317346096038818	0.296211628203782	0.703788371796218	0
1	0.299979599938868	<-	0.318505048751831	0.299979599938868	0.700020400061132	0
1	0.294885195652021	<-	0.303975105285645	0.294885195652021	0.705114804347979	0
1	0.293380871837973	<-	0.312055110931396	0.293380871837973	0.706619128162027	0
1	0.294927735677624	<-	0.325284004211426	0.294927735677624	0.705072264322376	0
1	0.286294719281633	<-	0.325009107589722	0.286294719281633	0.713705280718367	0
1	0.274251275350415	<-	0.322177886962891	0.274251275350415	0.725748724649585	0
1	0.265861011669662	<-	0.312593936920166	0.265861011669662	0.734138988330338	0
0	0.304735668363499	<-	0.264635801315308	0.304735668363499	0.695264331636501	0
0	0.488504552760973	<-	2.1430230140686	0.488504552760973	0.511495447239027	0
0	0.494990738739671	<-	2.11752200126648	0.494990738739671	0.505009261260329	0
0	0.470468361857967	<-	2.14688611030579	0.470468361857967	0.529531638142033	0
0	0.999975323794251	->	0.804960966110229	0.999975323794251	2.46762057486416e-05	0
1	0.165775082008187	<-	25.1280291080475	0.165775082008187	0.834224917991813	0
1	0.931605704926837	->	7.10836291313171	0.931605704926837	0.0683942950731626	0
1	0.992018165435986	->	2.49449014663696	0.992018165435986	0.00798183456401425	0
1	0.00306472213158238	<-	7.99159002304077	0.00306472213158238	0.996935277868418	0
1	0.998969106671974	->	0.283316135406494	0.998969106671974	0.00103089332802564	0
1	0.00435434098546047	<-	0.332127094268799	0.00435434098546047	0.995645659014539	0
0	0.433228705477019	<-	0.579198122024536	0.433228705477019	0.566771294522981	0
1	0.0034283289929221	<-	12.8617961406708	0.0034283289929221	0.996571671007078	0
1	0.984238520174611	->	1.16168713569641	0.984238520174611	0.0157614798253888	0
1	0.0478524541597721	<-	1.17872309684753	0.0478524541597721	0.952147545840228	0
1	0.0182829778585744	<-	1.22186684608459	0.0182829778585744	0.981717022141426	0
1	0.789314391915486	->	0.571369886398315	0.789314391915486	0.210685608084514	0
1	0.801545294365684	->	0.611104965209961	0.801545294365684	0.198454705634316	0
1	0.836543059901341	->	0.603378057479858	0.836543059901341	0.163456940098659	0
0	0.504523471073296	->	4.70303702354431	0.504523471073296	0.495476528926704	0
1	0.930563001676597	->	1.62012004852295	0.930563001676597	0.0694369983234027	0
0	0.102884903430905	<-	1.13068199157715	0.102884903430905	0.897115096569095	0
1	0.521136546150811	->	12.4840459823608	0.521136546150811	0.478863453849189	0
1	0.989893420827782	->	0.438421964645386	0.989893420827782	0.0101065791722181	0
0	0.630818256097386	->	0.230627059936523	0.630818256097386	0.369181743902614	0
0	0.623898959425401	->	0.227329969406128	0.623898959425401	0.376101040574599	0
1	0.950958101632525	->	0.254050970077515	0.950958101632525	0.0490418983674747	0
1	0.100263695298999	<-	0.248613834381104	0.100263695298999	0.899736304701001	0
1	0.539793979583368	->	0.645846128463745	0.539793979583368	0.460206020416632	0
0	0.4179982705055	<-	13.829540014267	0.4179982705055	0.5820017294945	0
0	0.142461573973367	<-	13.3421890735626	0.142461573973367	0.857538426026633	0
0	0.182278579870123	<-	13.4720220565796	0.182278579870123	0.817721420129877	0
0	0.357003405574534	<-	0.307363986968994	0.357003405574534	0.642996594425466	0
1	0.76340189586327	->	0.152467012405396	0.76340189586327	0.23659810413673	0
1	0.447926491713212	<-	3.23346018791199	0.447926491713212	0.552073508286788	0
1	0.530527059636695	->	0.315627098083496	0.530527059636695	0.469472940363305	0
1	0.76479768643363	->	0.439498901367188	0.76479768643363	0.23520231356637	0
1	0.894413838355788	->	0.164829969406128	0.894413838355788	0.105586161644212	0
1	0.942013769491089	->	0.164720058441162	0.942013769491089	0.0579862305089112	0
1	0.687480252685124	->	0.164453983306885	0.687480252685124	0.312519747314876	0
0	0.936373091557206	->	0.176581859588623	0.936373091557206	0.0636269084427936	0
